Order Date,Order ID,Cust. ID,Cust. Name,Cust. Segment,Order Details ID,Product ID,Product Name,Prod. Category,Prod. Subcategory,Prod. Manufacturer,Quantity,Discount,Profit,Profit Ratio,Sales,Shipping Date,Shipping City,Ship State,Ship Region,Ship Post Code,Ship Mode,Year,
2/11/2015,CA-2015-168368,314,Guy Armstrong,Consumer,1640,647,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,Fellowes,2,0.00%,$3.00,4.00%,$65.00,2/15/2015,Columbia,Missouri,Central,65203,Second Class,2015,Feb-2015
2/11/2015,CA-2015-168368,314,Guy Armstrong,Consumer,1641,1368,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,Other,3,0.00%,$53.00,16.00%,$333.00,2/15/2015,Columbia,Missouri,Central,65203,Second Class,2015,Feb-2015
2/12/2015,US-2015-110674,672,Sanjit Chand,Consumer,8355,754,"Global Geo Office Task Chair, Gray",Furniture,Chairs,Global,2,20.00%,-$24.00,-19.00%,$130.00,2/18/2015,Concord,California,West,94521,Standard Class,2015,Feb-2015
2/14/2015,CA-2015-107706,701,Shui Tom,Consumer,218,1072,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,Other,3,20.00%,$6.00,38.00%,$16.00,2/19/2015,Houston,Texas,Central,77095,Second Class,2015,Feb-2015
2/14/2015,CA-2015-121762,492,Marina Lichtenstein,Corporate,545,291,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,Belkin,2,0.00%,$23.00,28.00%,$82.00,2/18/2015,Seattle,Washington,West,98103,Standard Class,2015,Feb-2015
2/14/2015,CA-2015-121762,492,Marina Lichtenstein,Corporate,546,461,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Other,2,0.00%,$5.00,2.00%,$239.00,2/18/2015,Seattle,Washington,West,98103,Standard Class,2015,Feb-2015
2/14/2015,CA-2015-121762,492,Marina Lichtenstein,Corporate,547,1011,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Logitech,3,0.00%,$86.00,36.00%,$240.00,2/18/2015,Seattle,Washington,West,98103,Standard Class,2015,Feb-2015
2/15/2015,CA-2015-165568,68,Barry Französisch,Corporate,1559,1315,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard,5,20.00%,$7.00,34.00%,$21.00,2/19/2015,Seattle,Washington,West,98105,Standard Class,2015,Feb-2015
2/16/2015,CA-2015-122567,528,Michael Nguyen,Consumer,556,1639,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Wilson Jones,3,80.00%,-$2.00,-160.00%,$1.00,2/21/2015,Dallas,Texas,Central,75220,Standard Class,2015,Feb-2015
2/16/2015,CA-2015-122567,528,Michael Nguyen,Consumer,557,809,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,Holmes,2,80.00%,-$14.00,-175.00%,$8.00,2/21/2015,Dallas,Texas,Central,75220,Standard Class,2015,Feb-2015
2/17/2015,CA-2015-154165,220,Delfina Latchford,Consumer,1313,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,14,20.00%,$9.00,16.00%,$54.00,2/24/2015,Chicago,Illinois,Central,60653,Standard Class,2015,Feb-2015
2/18/2015,CA-2015-152905,1,Aaron Bergman,Consumer,1279,117,Akro Stacking Bins,Office Supplies,Storage,Akro,2,20.00%,-$3.00,-20.00%,$13.00,2/24/2015,Arlington,Texas,Central,76017,Standard Class,2015,Feb-2015
2/18/2015,US-2015-165589,771,Troy Blackwell,Consumer,8627,489,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,DAX,5,60.00%,-$11.00,-45.00%,$25.00,2/18/2015,Lubbock,Texas,Central,79424,Same Day,2015,Feb-2015
2/20/2015,CA-2015-109491,461,Linda Cazamias,Corporate,254,1053,"Master Caster Door Stop, Brown",Furniture,Furnishings,Master Caster,4,0.00%,$7.00,34.00%,$20.00,2/26/2015,Richmond,Indiana,Central,47374,Standard Class,2015,Feb-2015
2/20/2015,CA-2015-109491,461,Linda Cazamias,Corporate,255,602,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,Enermax,3,0.00%,$22.00,36.00%,$62.00,2/26/2015,Richmond,Indiana,Central,47374,Standard Class,2015,Feb-2015
2/20/2015,CA-2015-164903,715,Steven Roelle,Home Office,1538,1807,Xerox 204,Office Supplies,Paper,Xerox,2,0.00%,$6.00,48.00%,$13.00,2/24/2015,Los Angeles,California,West,90049,Standard Class,2015,Feb-2015
2/21/2015,CA-2015-165540,733,Tamara Manning,Consumer,1558,709,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,GBC,5,80.00%,-$14.00,-155.00%,$9.00,2/25/2015,Woodstock,Illinois,Central,60098,Standard Class,2015,Feb-2015
2/22/2015,CA-2015-133354,721,Sue Ann Reed,Consumer,863,1825,Xerox 220,Office Supplies,Paper,Xerox,3,0.00%,$9.00,48.00%,$19.00,2/24/2015,Moreno Valley,California,West,92553,First Class,2015,Feb-2015
2/23/2015,CA-2015-103744,524,Michael Grace,Home Office,119,696,GBC Plastic Binding Combs,Office Supplies,Binders,GBC,3,80.00%,-$7.00,-155.00%,$4.00,2/27/2015,El Paso,Texas,Central,79907,Standard Class,2015,Feb-2015
2/23/2015,CA-2015-103744,524,Michael Grace,Home Office,120,1506,Staple-on labels,Office Supplies,Labels,Staple-on labels,3,20.00%,$2.00,34.00%,$7.00,2/27/2015,El Paso,Texas,Central,79907,Standard Class,2015,Feb-2015
2/24/2015,US-2015-137680,361,Jennifer Halladay,Consumer,8472,1570,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,TOPS,3,20.00%,$8.00,34.00%,$23.00,3/2/2015,Medford,Oregon,West,97504,Standard Class,2015,Feb-2015
2/24/2015,US-2015-137680,361,Jennifer Halladay,Consumer,8473,1088,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Message Book,4,20.00%,$11.00,34.00%,$33.00,3/2/2015,Medford,Oregon,West,97504,Standard Class,2015,Feb-2015
2/27/2015,CA-2015-156545,401,Joy Smith,Consumer,1362,1848,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,Zebra,4,20.00%,$3.00,18.00%,$19.00,3/3/2015,Columbus,Ohio,East,43229,First Class,2015,Feb-2015
3/1/2015,CA-2015-104269,203,Dave Brooks,Consumer,142,744,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global,2,20.00%,$51.00,11.00%,$458.00,3/6/2015,Seattle,Washington,West,98115,Second Class,2015,Mar-2015
3/1/2015,CA-2015-113880,779,Vicky Freymann,Home Office,359,338,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Other,3,20.00%,$6.00,33.00%,$17.00,3/5/2015,Elmhurst,Illinois,Central,60126,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-113880,779,Vicky Freymann,Home Office,360,1181,Novimex Swivel Fabric Task Chair,Furniture,Chairs,Novimex,6,30.00%,-$172.00,-27.00%,$634.00,3/5/2015,Elmhurst,Illinois,Central,60126,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-131009,691,Shahid Collister,Consumer,806,1289,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Other,5,20.00%,-$4.00,-19.00%,$19.00,3/5/2015,El Paso,Texas,Central,79907,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-131009,691,Shahid Collister,Consumer,807,484,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,DAX,6,60.00%,-$35.00,-55.00%,$64.00,3/5/2015,El Paso,Texas,Central,79907,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-131009,691,Shahid Collister,Consumer,808,634,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,Fellowes,3,20.00%,-$23.00,-18.00%,$130.00,3/5/2015,El Paso,Texas,Central,79907,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-131009,691,Shahid Collister,Consumer,809,792,Harbour Creations Steel Folding Chair,Furniture,Chairs,Other,6,30.00%,$0.00,0.00%,$362.00,3/5/2015,El Paso,Texas,Central,79907,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-168312,306,Giulietta Weimer,Consumer,1634,1344,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Other,3,20.00%,$9.00,6.00%,$137.00,3/7/2015,Houston,Texas,Central,77036,Standard Class,2015,Mar-2015
3/1/2015,CA-2015-168312,306,Giulietta Weimer,Consumer,1635,316,Bevis Round Conference Room Tables and Bases,Furniture,Tables,Bevis,3,30.00%,-$43.00,-11.00%,$377.00,3/7/2015,Houston,Texas,Central,77036,Standard Class,2015,Mar-2015
3/1/2015,US-2015-143707,317,Hallie Redmond,Home Office,8510,1423,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,Other,3,0.00%,$2.00,27.00%,$6.00,3/5/2015,New York City,New York,East,10035,Standard Class,2015,Mar-2015
3/2/2015,CA-2015-107524,446,Kristina Nunn,Home Office,213,1501,Staple envelope,Office Supplies,Envelopes,Staple envelope,2,0.00%,$5.00,47.00%,$11.00,3/8/2015,New York City,New York,East,10009,Standard Class,2015,Mar-2015
3/2/2015,CA-2015-107524,446,Kristina Nunn,Home Office,214,149,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper,Array,5,0.00%,$17.00,48.00%,$36.00,3/8/2015,New York City,New York,East,10009,Standard Class,2015,Mar-2015
3/2/2015,CA-2015-111157,573,Nicole Hansen,Corporate,305,1769,Xerox 1971,Office Supplies,Paper,Xerox 1971,1,20.00%,$1.00,31.00%,$3.00,3/6/2015,Philadelphia,Pennsylvania,East,19120,Standard Class,2015,Mar-2015
3/2/2015,CA-2015-111157,573,Nicole Hansen,Corporate,306,890,Hypercom P1300 Pinpad,Technology,Accessories,Other,3,20.00%,$32.00,21.00%,$151.00,3/6/2015,Philadelphia,Pennsylvania,East,19120,Standard Class,2015,Mar-2015
3/3/2015,CA-2015-105648,276,Eva Jacobs,Consumer,177,313,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis,3,20.00%,-$23.00,-4.00%,$626.00,3/7/2015,San Diego,California,West,92037,Standard Class,2015,Mar-2015
3/3/2015,CA-2015-127964,48,Anne Pryor,Home Office,729,1303,PowerGen Dual USB Car Charger,Technology,Phones,Other,1,0.00%,$5.00,46.00%,$10.00,3/8/2015,New York City,New York,East,10035,Standard Class,2015,Mar-2015
3/3/2015,CA-2015-127964,48,Anne Pryor,Home Office,730,412,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Cardinal,5,20.00%,$9.00,36.00%,$25.00,3/8/2015,New York City,New York,East,10035,Standard Class,2015,Mar-2015
3/3/2015,CA-2015-127964,48,Anne Pryor,Home Office,731,899,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Ibico,3,20.00%,$41.00,33.00%,$126.00,3/8/2015,New York City,New York,East,10035,Standard Class,2015,Mar-2015
3/3/2015,CA-2015-130421,667,Sam Craven,Consumer,782,18,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Other,3,80.00%,-$460.00,-260.00%,$177.00,3/7/2015,Houston,Texas,Central,77095,Standard Class,2015,Mar-2015
3/3/2015,CA-2015-155852,63,Ashley Jarboe,Consumer,1342,1848,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,Zebra,4,20.00%,$3.00,18.00%,$19.00,3/7/2015,Wilmington,North Carolina,South,28403,Second Class,2015,Mar-2015
3/3/2015,US-2015-127978,372,Jill Stevenson,Corporate,8438,204,Avery 495,Office Supplies,Labels,Avery,3,20.00%,$5.00,33.00%,$15.00,3/8/2015,Columbus,Ohio,East,43229,Standard Class,2015,Mar-2015
3/3/2015,US-2015-127978,372,Jill Stevenson,Corporate,8439,588,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,Eldon,8,20.00%,-$10.00,-23.00%,$45.00,3/8/2015,Columbus,Ohio,East,43229,Standard Class,2015,Mar-2015
3/3/2015,US-2015-127978,372,Jill Stevenson,Corporate,8440,1191,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan,5,50.00%,-$200.00,-66.00%,$302.00,3/8/2015,Columbus,Ohio,East,43229,Standard Class,2015,Mar-2015
3/4/2015,CA-2015-116239,170,Clay Ludtke,Consumer,430,1444,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Other,5,0.00%,$18.00,5.00%,$355.00,3/4/2015,Columbia,South Carolina,South,29203,Same Day,2015,Mar-2015
3/4/2015,CA-2015-117016,672,Sanjit Chand,Consumer,451,324,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,BIC,3,20.00%,$2.00,15.00%,$16.00,3/9/2015,Margate,Florida,South,33063,Standard Class,2015,Mar-2015
3/5/2015,CA-2015-169061,10,Aimee Bixby,Consumer,1661,77,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Acme,2,0.00%,$5.00,29.00%,$19.00,3/8/2015,Yonkers,New York,East,10701,Second Class,2015,Mar-2015
3/5/2015,CA-2015-169061,10,Aimee Bixby,Consumer,1662,722,GBC Wire Binding Combs,Office Supplies,Binders,GBC,6,20.00%,$17.00,34.00%,$50.00,3/8/2015,Yonkers,New York,East,10701,Second Class,2015,Mar-2015
3/5/2015,CA-2015-169061,10,Aimee Bixby,Consumer,1663,1162,Newell 345,Office Supplies,Art,Newell,3,0.00%,$15.00,26.00%,$60.00,3/8/2015,Yonkers,New York,East,10701,Second Class,2015,Mar-2015
3/5/2015,CA-2015-169061,10,Aimee Bixby,Consumer,1664,1682,Xerox 1891,Office Supplies,Paper,Xerox,2,0.00%,$46.00,47.00%,$98.00,3/8/2015,Yonkers,New York,East,10701,Second Class,2015,Mar-2015
3/5/2015,CA-2015-169061,10,Aimee Bixby,Consumer,1665,1029,Logitech Wireless Gaming Headset G930,Technology,Accessories,Logitech,3,0.00%,$178.00,37.00%,$480.00,3/8/2015,Yonkers,New York,East,10701,Second Class,2015,Mar-2015
3/7/2015,CA-2015-104563,180,Craig Molinari,Corporate,149,1170,Newell Chalk Holder,Office Supplies,Art,Newell,5,0.00%,$9.00,46.00%,$21.00,3/12/2015,Seattle,Washington,West,98103,Standard Class,2015,Mar-2015
3/7/2015,CA-2015-104563,180,Craig Molinari,Corporate,150,470,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Other,5,0.00%,$0.00,0.00%,$205.00,3/12/2015,Seattle,Washington,West,98103,Standard Class,2015,Mar-2015
3/7/2015,CA-2015-104563,180,Craig Molinari,Corporate,151,1212,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,Office Star,6,20.00%,$22.00,5.00%,$437.00,3/12/2015,Seattle,Washington,West,98103,Standard Class,2015,Mar-2015
3/7/2015,CA-2015-104563,180,Craig Molinari,Corporate,152,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global,2,20.00%,$54.00,11.00%,$482.00,3/12/2015,Seattle,Washington,West,98103,Standard Class,2015,Mar-2015
3/7/2015,CA-2015-156587,1,Aaron Bergman,Consumer,1363,1146,Newell 330,Office Supplies,Art,Newell,3,0.00%,$5.00,26.00%,$18.00,3/8/2015,Seattle,Washington,West,98103,First Class,2015,Mar-2015
3/7/2015,CA-2015-156587,1,Aaron Bergman,Consumer,1364,765,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,Global,1,20.00%,$5.00,11.00%,$49.00,3/8/2015,Seattle,Washington,West,98103,First Class,2015,Mar-2015
3/7/2015,CA-2015-156587,1,Aaron Bergman,Consumer,1365,417,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,Carina,3,0.00%,$5.00,2.00%,$243.00,3/8/2015,Seattle,Washington,West,98103,First Class,2015,Mar-2015
3/7/2015,US-2015-131982,578,Nora Pelletier,Home Office,8452,422,Catalog Binders with Expanding Posts,Office Supplies,Binders,Other,2,20.00%,$34.00,31.00%,$108.00,3/11/2015,Des Moines,Washington,West,98198,Second Class,2015,Mar-2015
3/10/2015,US-2015-100279,684,Scott Williamson,Consumer,8320,734,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,Other,2,0.00%,$11.00,48.00%,$22.00,3/14/2015,Royal Oak,Michigan,Central,48073,Standard Class,2015,Mar-2015
3/10/2015,US-2015-140116,431,Kean Thornton,Consumer,8490,362,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Boston,4,20.00%,$9.00,11.00%,$83.00,3/17/2015,Denver,Colorado,West,80219,Standard Class,2015,Mar-2015
3/10/2015,US-2015-140116,431,Kean Thornton,Consumer,8491,1551,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Tennsco,3,20.00%,-$16.00,-3.00%,$636.00,3/17/2015,Denver,Colorado,West,80219,Standard Class,2015,Mar-2015
3/11/2015,CA-2015-114790,280,Filia McAdams,Corporate,394,1778,Xerox 198,Office Supplies,Paper,Xerox,3,0.00%,$7.00,47.00%,$15.00,3/13/2015,Richmond,Kentucky,South,40475,Second Class,2015,Mar-2015
3/11/2015,CA-2015-114790,280,Filia McAdams,Corporate,395,1066,Maxell DVD-RAM Discs,Technology,Accessories,Maxell,2,0.00%,$14.00,43.00%,$33.00,3/13/2015,Richmond,Kentucky,South,40475,Second Class,2015,Mar-2015
3/11/2015,CA-2015-114790,280,Filia McAdams,Corporate,396,654,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,Fellowes,3,0.00%,$38.00,26.00%,$147.00,3/13/2015,Richmond,Kentucky,South,40475,Second Class,2015,Mar-2015
3/11/2015,CA-2015-114790,280,Filia McAdams,Corporate,397,1249,Panasonic KX-TG9471B,Technology,Phones,Panasonic,3,0.00%,$165.00,28.00%,$588.00,3/13/2015,Richmond,Kentucky,South,40475,Second Class,2015,Mar-2015
3/11/2015,CA-2015-158337,434,Kelly Andreada,Consumer,1400,1476,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,Southworth,14,0.00%,$49.00,45.00%,$109.00,3/14/2015,New York City,New York,East,10024,Second Class,2015,Mar-2015
3/11/2015,CA-2015-166884,146,Chloris Kastensmidt,Consumer,1595,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon,5,20.00%,$2.00,28.00%,$8.00,3/16/2015,Columbus,Ohio,East,43229,Second Class,2015,Mar-2015
3/11/2015,CA-2015-166884,146,Chloris Kastensmidt,Consumer,1596,1518,Stockwell Push Pins,Office Supplies,Fasteners,Stockwell,6,20.00%,$2.00,16.00%,$10.00,3/16/2015,Columbus,Ohio,East,43229,Second Class,2015,Mar-2015
3/11/2015,US-2015-103338,628,Richard Bierner,Consumer,8330,541,Economy #2 Pencils,Office Supplies,Art,Other,3,0.00%,$2.00,26.00%,$8.00,3/15/2015,Roseville,California,West,95661,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-100293,564,Neil Französisch,Home Office,15,1677,Xerox 1887,Office Supplies,Paper,Xerox,6,20.00%,$32.00,35.00%,$91.00,3/18/2015,Jacksonville,Florida,South,32216,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-114510,352,Jason Fortune-,Consumer,386,1503,Staple magnet,Office Supplies,Storage,Staple magnet,2,0.00%,$6.00,27.00%,$21.00,3/19/2015,Logan,Utah,West,84321,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-114510,352,Jason Fortune-,Consumer,387,722,GBC Wire Binding Combs,Office Supplies,Binders,GBC,4,20.00%,$11.00,34.00%,$33.00,3/19/2015,Logan,Utah,West,84321,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-114510,352,Jason Fortune-,Consumer,388,1311,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,Other,2,20.00%,$20.00,33.00%,$62.00,3/19/2015,Logan,Utah,West,84321,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-114510,352,Jason Fortune-,Consumer,389,418,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina,1,0.00%,$3.00,4.00%,$81.00,3/19/2015,Logan,Utah,West,84321,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-114510,352,Jason Fortune-,Consumer,390,914,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,Imation,12,0.00%,$7.00,8.00%,$83.00,3/19/2015,Logan,Utah,West,84321,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-152618,630,Rick Bensley,Home Office,1276,1760,Xerox 1963,Office Supplies,Paper,Xerox,2,20.00%,$3.00,31.00%,$8.00,3/17/2015,Chicago,Illinois,Central,60653,First Class,2015,Mar-2015
3/14/2015,CA-2015-152618,630,Rick Bensley,Home Office,1277,802,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,Hewlett-Packard,2,30.00%,$156.00,27.00%,$575.00,3/17/2015,Chicago,Illinois,Central,60653,First Class,2015,Mar-2015
3/14/2015,CA-2015-157623,214,Dean Katz,Corporate,1379,252,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,Avery,1,0.00%,$1.00,37.00%,$3.00,3/18/2015,Huntington Beach,California,West,92646,Standard Class,2015,Mar-2015
3/14/2015,CA-2015-157623,214,Dean Katz,Corporate,1380,1770,Xerox 1972,Office Supplies,Paper,Xerox,2,0.00%,$5.00,45.00%,$11.00,3/18/2015,Huntington Beach,California,West,92646,Standard Class,2015,Mar-2015
3/14/2015,US-2015-125521,154,Christine Kargatis,Home Office,8430,742,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Global,4,0.00%,$285.00,25.00%,"$1,140.00",3/19/2015,Chesapeake,Virginia,South,23320,Standard Class,2015,Mar-2015
3/15/2015,CA-2015-149958,16,Alan Shonely,Consumer,1214,929,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Other,3,70.00%,-$6.00,-77.00%,$7.00,3/19/2015,Tampa,Florida,South,33614,Standard Class,2015,Mar-2015
3/15/2015,CA-2015-149958,16,Alan Shonely,Consumer,1215,719,GBC VeloBinder Manual Binding System,Office Supplies,Binders,GBC,4,70.00%,-$32.00,-73.00%,$43.00,3/19/2015,Tampa,Florida,South,33614,Standard Class,2015,Mar-2015
3/15/2015,CA-2015-149958,16,Alan Shonely,Consumer,1216,566,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Eldon,3,20.00%,$5.00,11.00%,$46.00,3/19/2015,Tampa,Florida,South,33614,Standard Class,2015,Mar-2015
3/15/2015,CA-2015-149958,16,Alan Shonely,Consumer,1217,1679,Xerox 1889,Office Supplies,Paper,Xerox,3,20.00%,$48.00,36.00%,$132.00,3/19/2015,Tampa,Florida,South,33614,Standard Class,2015,Mar-2015
3/15/2015,CA-2015-149958,16,Alan Shonely,Consumer,1218,866,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Other,1,20.00%,$18.00,13.00%,$143.00,3/19/2015,Tampa,Florida,South,33614,Standard Class,2015,Mar-2015
3/16/2015,CA-2015-157609,446,Kristina Nunn,Home Office,1378,1298,Polycom VoiceStation 500 Conference phone,Technology,Phones,Polycom,2,20.00%,$29.00,6.00%,$472.00,3/21/2015,Raleigh,North Carolina,South,27604,Second Class,2015,Mar-2015
3/17/2015,CA-2015-118339,101,Bradley Nguyen,Consumer,474,1167,Newell 35,Office Supplies,Art,Newell,6,0.00%,$6.00,29.00%,$20.00,3/24/2015,Lakeville,Minnesota,Central,55044,Standard Class,2015,Mar-2015
3/17/2015,CA-2015-118339,101,Bradley Nguyen,Consumer,475,261,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,Avery,6,0.00%,$17.00,48.00%,$36.00,3/24/2015,Lakeville,Minnesota,Central,55044,Standard Class,2015,Mar-2015
3/17/2015,CA-2015-118339,101,Bradley Nguyen,Consumer,476,1072,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,Other,7,0.00%,$24.00,50.00%,$47.00,3/24/2015,Lakeville,Minnesota,Central,55044,Standard Class,2015,Mar-2015
3/17/2015,CA-2015-118339,101,Bradley Nguyen,Consumer,477,1632,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,Wilson Jones,10,0.00%,$25.00,47.00%,$53.00,3/24/2015,Lakeville,Minnesota,Central,55044,Standard Class,2015,Mar-2015
